segment_index,start,end,duration,active_task_count,demand_req,cross_demand_req,required_cross_link_count,cross_link_count,cross_capacity,cross_supply,cross_rate_used,cross_data_used,eta_cap_shortfall,zero_cross_req,zero_cross_demand,eta0_indicator
610,38520.0,38640.0,120.0,10,793.6987446436254,793.6987446436254,1,2,1600.0,1600.0,1600.0,192000.0,0.0,0,0,0
611,38640.0,38700.0,60.0,10,750.0152254435786,750.0152254435786,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
612,38700.0,38760.0,60.0,11,811.1608240749803,811.1608240749803,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
613,38760.0,38820.0,60.0,10,789.1706798668322,789.1706798668322,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
614,38820.0,38880.0,60.0,10,767.619663615624,767.619663615624,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
615,38880.0,38940.0,60.0,10,745.3086939295545,745.3086939295545,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
616,38940.0,39000.0,60.0,10,720.9300222567933,720.9300222567933,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
617,39000.0,39060.0,60.0,9,695.9288426622256,695.9288426622256,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
618,39060.0,39120.0,60.0,9,675.5375441217034,675.5375441217034,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
619,39120.0,39180.0,60.0,9,654.4113231625555,654.4113231625555,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
620,39180.0,39240.0,60.0,9,632.2720623947665,632.2720623947665,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
621,39240.0,39300.0,60.0,9,609.0429417809204,609.0429417809204,1,2,1600.0,1600.0,1565.2,93912.0,0.0,0,0,0
622,39300.0,39360.0,60.0,7,586.7153754450032,586.7153754450032,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
623,39360.0,39420.0,60.0,7,569.9245830545078,569.9245830545078,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
624,39420.0,39480.0,60.0,7,552.343979869362,552.343979869362,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
625,39480.0,39540.0,60.0,7,533.9151763925278,533.9151763925278,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
626,39540.0,39600.0,60.0,7,514.5737455111716,514.5737455111716,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
627,39600.0,39660.0,60.0,7,494.24840322548,494.24840322548,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
628,39660.0,39720.0,60.0,7,472.86004926816986,472.86004926816986,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
629,39720.0,39780.0,60.0,8,545.6309830804888,545.6309830804888,1,2,1600.0,1600.0,1466.3,87978.0,0.0,0,0,0
630,39780.0,39848.604,68.60399999999936,8,521.1862305696407,521.1862305696407,1,2,1600.0,1600.0,1466.3,100594.04519999908,0.0,0,0,0
631,39848.604,39900.0,51.39600000000064,8,491.5342489203434,491.5342489203434,1,1,800.0,800.0,800.0,41116.80000000051,0.0,0,0,0
632,39900.0,39960.0,60.0,8,482.8412309683238,482.8412309683238,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
633,39960.0,40020.0,60.0,8,472.09430115283146,472.09430115283146,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
634,40020.0,40080.0,60.0,8,460.66126144676895,460.66126144676895,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
635,40080.0,40140.0,60.0,8,448.45872915206166,448.45872915206166,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
636,40140.0,40200.0,60.0,8,433.75265173732635,433.75265173732635,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
637,40200.0,40260.0,60.0,8,419.6296043039233,419.6296043039233,1,1,800.0,800.0,800.0000000000001,48000.0,0.0,0,0,0
638,40260.0,40320.0,60.0,8,402.4997513195427,402.4997513195427,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
639,40320.0,40380.0,60.0,8,385.95090074083294,385.95090074083294,1,1,800.0,800.0,800.0000000000001,48000.0,0.0,0,0,0
640,40380.0,40440.0,60.0,8,365.7522027668931,365.7522027668931,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
641,40440.0,40500.0,60.0,5,345.7304808214368,345.7304808214368,1,1,800.0,800.0,664.7,39882.0,0.0,0,0,0
642,40500.0,40560.0,60.0,4,335.63231247696496,335.63231247696496,1,1,800.0,800.0,546.0999999999999,32766.0,0.0,0,0,0
643,40560.0,40620.0,60.0,3,329.14506371554273,329.14506371554273,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
644,40620.0,40680.0,60.0,3,325.6433100608231,325.6433100608231,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
645,40680.0,40740.0,60.0,3,321.928983820759,321.928983820759,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
646,40740.0,40800.0,60.0,3,317.9816590620588,317.9816590620588,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
647,40800.0,40860.0,60.0,3,313.7781460555558,313.7781460555558,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
648,40860.0,40920.0,60.0,3,309.29199752380975,309.29199752380975,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
649,40920.0,40980.0,60.0,3,304.4929031195049,304.4929031195049,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
650,40980.0,41040.0,60.0,3,299.34594098280127,299.34594098280127,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
651,41040.0,41116.783,76.78300000000309,3,293.8106447584544,293.8106447584544,1,1,800.0,800.0,450.7,34606.098100001385,0.0,0,0,0
652,41116.783,41160.0,43.216999999996915,3,286.08444010979036,286.08444010979036,1,0,0.0,0.0,0,0.0,286.08444010979036,1,1,1
653,41160.0,41220.0,60.0,3,293.5241971106437,293.5241971106437,1,0,0.0,0.0,0,0.0,293.5241971106437,1,1,1
654,41220.0,41280.0,60.0,3,304.5512175534651,304.5512175534651,1,0,0.0,0.0,0,0.0,304.5512175534651,1,1,1
655,41280.0,41340.0,60.0,3,316.48500202028447,316.48500202028447,1,0,0.0,0.0,0,0.0,316.48500202028447,1,1,1
656,41340.0,41400.0,60.0,3,329.4490517303857,329.4490517303857,1,0,0.0,0.0,0,0.0,329.4490517303857,1,1,1
657,41400.0,41460.0,60.0,3,343.5917436578676,343.5917436578676,1,0,0.0,0.0,0,0.0,343.5917436578676,1,1,1
658,41460.0,41520.0,60.0,3,359.0932756028729,359.0932756028729,1,0,0.0,0.0,0,0.0,359.0932756028729,1,1,1
659,41520.0,41580.0,60.0,3,375.06259633333275,375.06259633333275,1,0,0.0,0.0,0,0.0,375.06259633333275,1,1,1
660,41580.0,41640.0,60.0,3,389.045039813664,389.045039813664,1,0,0.0,0.0,0,0.0,389.045039813664,1,1,1
661,41640.0,41700.0,60.0,3,404.85269566433504,404.85269566433504,1,0,0.0,0.0,0,0.0,404.85269566433504,1,1,1
662,41700.0,41760.0,60.0,3,422.89142499999934,422.89142499999934,1,0,0.0,0.0,0,0.0,422.89142499999934,1,1,1
663,41760.0,41820.0,60.0,3,440.83238866666636,440.83238866666636,1,0,0.0,0.0,0,0.0,440.83238866666636,1,1,1
664,41820.0,41880.0,60.0,3,448.3551459649119,448.3551459649119,1,0,0.0,0.0,0,0.0,448.3551459649119,1,1,1
665,41880.0,41940.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
666,41940.0,42000.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
667,42000.0,42060.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
668,42060.0,42120.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
669,42120.0,42180.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
670,42180.0,42240.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
671,42240.0,42300.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
672,42300.0,42360.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
673,42360.0,42420.0,60.0,3,450.7,450.7,1,0,0.0,0.0,0,0.0,450.7,1,1,1
674,42420.0,42480.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
675,42480.0,42540.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
676,42540.0,42600.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
677,42600.0,42660.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
678,42660.0,42720.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
679,42720.0,42780.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
680,42780.0,42840.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
681,42840.0,42900.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
682,42900.0,42960.0,60.0,2,285.5,285.5,1,0,0.0,0.0,0,0.0,285.5,1,1,1
683,42960.0,43020.0,60.0,1,132.7,132.7,1,0,0.0,0.0,0,0.0,132.7,1,1,1
684,43020.0,43140.0,120.0,1,132.7,132.7,1,0,0.0,0.0,0,0.0,132.7,1,1,1
685,43140.0,43200.0,60.0,1,132.7,132.7,1,0,0.0,0.0,0,0.0,132.7,1,1,1
